2025-10-01 03:36:33   63302509 HG01175_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:11   63156984 HG01175_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:09   63356383 HG01258_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:32   61485554 HG01258_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:20   63761469 HG01891_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:25   63622756 HG01891_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:10   63281910 HG01952_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:59   61504419 HG01952_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:42   63203634 HG02148_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:37:00   63324846 HG02148_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:15   61632149 HG02486_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:37   59941004 HG02486_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:53   61800518 HG02559_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:35   61730295 HG02559_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:42   63468364 HG02572_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:41   61671329 HG02572_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:39   63652928 HG02622_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:03   63669289 HG02622_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:16   63732887 HG02886_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:55   63590169 HG02886_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:04   63894915 HG03453_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:08   63937648 HG03453_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:50   63584852 HG03540_mat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:09   63709318 HG03540_pat_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:49   63503727 HG00099_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:48   63678632 HG00099_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:09   61666996 HG00140_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:51   63802665 HG00140_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:38   61942403 HG00280_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:38   63562400 HG00280_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:12   63552805 HG00323_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:20   63410371 HG00323_hap2_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
2025-10-01 03:36:12   61853903 HG02040_hap1_hprc_r2_v1.0.1_cat_v1.1.gff3.gz
